mutID,fnName
722,config_nameserver
723,config_nameserver
724,config_nameserver
725,config_nameserver
726,config_nameserver
727,config_nameserver
728,config_nameserver
729,config_nameserver
730,config_nameserver
731,config_nameserver
732,config_nameserver
733,config_nameserver
734,config_nameserver
735,config_nameserver
736,config_nameserver
737,config_nameserver
738,config_nameserver
739,config_nameserver
740,config_nameserver
741,config_nameserver
742,config_nameserver
743,config_nameserver
744,config_nameserver
745,config_nameserver
746,config_nameserver
747,config_nameserver
748,config_nameserver
749,config_nameserver
750,config_nameserver
751,config_nameserver
752,config_nameserver
753,ptr_rr_name
754,ptr_rr_name
755,ptr_rr_name
756,ptr_rr_name
757,ptr_rr_name
758,ptr_rr_name
759,ptr_rr_name
760,ptr_rr_name
761,ptr_rr_name
762,ptr_rr_name
763,ptr_rr_name
764,ptr_rr_name
765,ptr_rr_name
766,ptr_rr_name
767,ptr_rr_name
768,ptr_rr_name
769,ptr_rr_name
770,ptr_rr_name
771,ptr_rr_name
772,ptr_rr_name
773,ptr_rr_name
774,ptr_rr_name
775,ptr_rr_name
776,ptr_rr_name
777,ptr_rr_name
778,ptr_rr_name
779,ptr_rr_name
780,ptr_rr_name
781,ptr_rr_name
782,ptr_rr_name
783,advance_tcp_send_queue
784,advance_tcp_send_queue
785,advance_tcp_send_queue
786,advance_tcp_send_queue
787,advance_tcp_send_queue
788,advance_tcp_send_queue
789,advance_tcp_send_queue
790,advance_tcp_send_queue
791,advance_tcp_send_queue
792,advance_tcp_send_queue
793,advance_tcp_send_queue
794,advance_tcp_send_queue
795,advance_tcp_send_queue
796,advance_tcp_send_queue
797,advance_tcp_send_queue
798,advance_tcp_send_queue
799,advance_tcp_send_queue
800,advance_tcp_send_queue
801,advance_tcp_send_queue
802,advance_tcp_send_queue
803,ares__init_list_head
804,ares__init_list_head
805,ares__init_list_head
806,ares_mkquery
807,ares_mkquery
808,ares_mkquery
809,ares_mkquery
810,ares_mkquery
811,ares_mkquery
812,ares_mkquery
813,ares_parse_ns_reply
814,ares_parse_ns_reply
815,ares_parse_ns_reply
816,ares_parse_ns_reply
817,end_squery
818,end_squery
819,end_squery
820,end_squery
821,ares_get_servers
822,ares_get_servers
823,ares_get_servers
824,ares_get_servers
825,ares_get_servers
826,ares_get_servers
827,ares_get_servers
828,ares_get_servers
829,ares_get_servers
830,ares_get_servers
831,ares_get_servers
832,ares_get_servers
833,ares_get_servers
834,ares_get_servers
835,ares_get_servers
836,ares_get_servers
837,ares_get_servers
838,generate_unique_id
839,generate_unique_id
840,end_hquery.166
841,end_hquery.166
842,end_hquery.166
843,sort_addresses
844,sort_addresses
845,sort_addresses
846,sort_addresses
847,sort_addresses
848,sort_addresses
849,sort_addresses
850,sort_addresses
851,sort_addresses
852,sort_addresses
853,sort_addresses
854,sort_addresses
855,sort_addresses
856,sort_addresses
857,sort_addresses
858,sort_addresses
859,sort_addresses
860,sort_addresses
861,sort_addresses
862,sort_addresses
863,sort_addresses
864,sort_addresses
865,inet_net_pton_ipv6
866,inet_net_pton_ipv6
867,inet_net_pton_ipv6
868,inet_net_pton_ipv6
869,inet_net_pton_ipv6
870,inet_net_pton_ipv6
871,inet_net_pton_ipv6
872,inet_net_pton_ipv6
873,inet_net_pton_ipv6
874,inet_net_pton_ipv6
875,inet_net_pton_ipv6
876,inet_net_pton_ipv6
877,inet_net_pton_ipv6
878,inet_net_pton_ipv6
879,inet_net_pton_ipv6
880,inet_net_pton_ipv6
881,inet_net_pton_ipv6
882,inet_net_pton_ipv6
883,inet_net_pton_ipv6
884,inet_net_pton_ipv6
885,init_by_resolv_conf
886,init_by_resolv_conf
887,init_by_resolv_conf
888,init_by_resolv_conf
889,init_by_resolv_conf
890,init_by_resolv_conf
891,ares_set_local_ip4
892,ares_set_local_ip4
893,ares_set_local_ip4
894,ares_set_local_ip4
895,ares_set_socket_configure_callback
896,ares_set_socket_configure_callback
897,ares_set_socket_configure_callback
898,ares_set_socket_configure_callback
899,ares_set_socket_configure_callback
900,ares_set_socket_configure_callback
901,ares_set_socket_configure_callback
902,ares_set_socket_configure_callback
903,ares_set_socket_configure_callback
904,aresx_sztosi
905,ares_strerror
906,ares_strerror
907,ares_strerror
908,ares_strerror
909,ares_strerror
910,ares_strerror
911,ares_strerror
912,ares_strerror
913,ares_strerror
914,ares_strerror
915,ares_strerror
916,next_lookup.77
